,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
148,148,Computers and peripheral equipment manufacturing,1249951615.16046,RD21,0.40000,0.12529,0.19387,0.17393,Intellectual Property,-0.34171,0.13942,0.05063,0.17098,0.13942,0.14499,Intellectual Property,0.03279,0.05941,0.05167,non-corporate,0.00561,0.00828,0.00749,0.43279,0.45941,0.45167,0.87639,0.83365,0.84575,2022
149,149,Communications equipment manufacturing,5016215181.11452,RD22,0.27000,0.12197,0.18453,0.16629,Intellectual Property,-0.37732,0.10340,0.01337,0.14897,0.10340,0.11143,Intellectual Property,0.03195,0.05702,0.04972,non-corporate,0.00476,0.00590,0.00554,0.30195,0.32702,0.31972,0.87639,0.83365,0.84575,2022
150,150,Semiconductor and other component manufacturing,10920003474.55663,RD23,0.25000,0.12146,0.18309,0.16511,Intellectual Property,-0.38297,0.09759,0.00738,0.14548,0.09759,0.10603,Intellectual Property,0.03182,0.05665,0.04942,non-corporate,0.00463,0.00553,0.00524,0.28182,0.30665,0.29942,0.87639,0.83365,0.84575,2022
151,151,Navigational and other instruments manufacturing,4025914234.27850,RD24,0.29000,0.12248,0.18597,0.16746,Intellectual Property,-0.37172,0.10913,0.01929,0.15243,0.10913,0.11676,Intellectual Property,0.03208,0.05739,0.05002,non-corporate,0.00489,0.00626,0.00584,0.32208,0.34739,0.34002,0.87639,0.83365,0.84575,2022
152,152,"Other computer and electronic manufacturing, n.e.c.",213775583.62271,RD25,0.40000,0.12529,0.19387,0.17393,Intellectual Property,-0.34171,0.13942,0.05063,0.17098,0.13942,0.14499,Intellectual Property,0.03279,0.05941,0.05167,non-corporate,0.00561,0.00828,0.00749,0.43279,0.45941,0.45167,0.87639,0.83365,0.84575,2022
153,153,Motor vehicles and parts manufacturing,5835206602.35427,RD31,0.31000,0.12299,0.18740,0.16864,Intellectual Property,-0.36616,0.11480,0.02514,0.15587,0.11480,0.12203,Intellectual Property,0.03221,0.05775,0.05032,non-corporate,0.00502,0.00663,0.00614,0.34221,0.36775,0.36032,0.87639,0.83365,0.84575,2022
154,154,Aerospace products and parts manufacturing,4929469423.91624,RD32,0.22000,0.12069,0.18093,0.16335,Intellectual Property,-0.39153,0.08873,-0.00175,0.14019,0.08873,0.09781,Intellectual Property,0.03162,0.05610,0.04897,non-corporate,0.00443,0.00498,0.00479,0.25162,0.27610,0.26897,0.87639,0.83365,0.84575,2022
155,155,Software publishers,949730450.57683,RD40,0.22000,0.09135,0.13818,0.12458,Intellectual Property,-0.82380,-0.13149,-0.25560,-0.12690,-0.13149,-0.13081,Intellectual Property,0.02413,0.04518,0.03907,non-corporate,-0.00306,-0.00594,-0.00511,0.24413,0.26518,0.25907,0.98464,0.97906,0.98066,2022
156,156,Financial and real estate services,1540787936.30549,RD50,0.16000,0.11916,0.17662,0.15982,Intellectual Property,-0.40897,0.07048,-0.02051,0.12942,0.07048,0.08091,Intellectual Property,0.03123,0.05500,0.04807,non-corporate,0.00404,0.00388,0.00389,0.19123,0.21500,0.20807,0.87639,0.83365,0.84575,2022
157,157,Computer systems design and related services,5115177129.54735,RD60,0.36000,0.07849,0.12617,0.11233,Intellectual Property,-1.11118,-0.21390,-0.36493,-0.30447,-0.21390,-0.22927,Intellectual Property,0.02084,0.04211,0.03594,non-corporate,-0.00635,-0.00901,-0.00824,0.38084,0.40211,0.39594,0.98464,0.97906,0.98066,2022
158,158,Scientific research and development services,22860376897.49732,RD70,0.16000,0.11916,0.17662,0.15982,Intellectual Property,-0.40897,0.07048,-0.02051,0.12942,0.07048,0.08091,Intellectual Property,0.03123,0.05500,0.04807,non-corporate,0.00404,0.00388,0.00389,0.19123,0.21500,0.20807,0.87639,0.83365,0.84575,2022
159,159,"All other nonmanufacturing, n.e.c.",33402731579.46502,RD80,0.16000,0.11916,0.17662,0.15982,Intellectual Property,-0.40897,0.07048,-0.02051,0.12942,0.07048,0.08091,Intellectual Property,0.03123,0.05500,0.04807,non-corporate,0.00404,0.00388,0.00389,0.19123,0.21500,0.20807,0.87639,0.83365,0.84575,2022
160,160,Private universities and colleges,6064635361.49726,RD91,0.16000,0.09686,0.14333,0.12983,Intellectual Property,-0.72327,-0.09949,-0.21393,-0.06479,-0.09949,-0.09328,Intellectual Property,0.02553,0.04650,0.04041,non-corporate,-0.00165,-0.00463,-0.00377,0.18553,0.20650,0.20041,0.98464,0.97906,0.98066,2022
161,161,Other nonprofit institutions,44957394624.56384,RD92,0.16000,0.09686,0.14333,0.12983,Intellectual Property,-0.72327,-0.09949,-0.21393,-0.06479,-0.09949,-0.09328,Intellectual Property,0.02553,0.04650,0.04041,non-corporate,-0.00165,-0.00463,-0.00377,0.18553,0.20650,0.20041,0.98464,0.97906,0.98066,2022
162,162,Other manufacturing,31261484437.89647,RDOM,0.16000,0.11916,0.17662,0.15982,Intellectual Property,-0.40897,0.07048,-0.02051,0.12942,0.07048,0.08091,Intellectual Property,0.03123,0.05500,0.04807,non-corporate,0.00404,0.00388,0.00389,0.19123,0.21500,0.20807,0.87639,0.83365,0.84575,2022
163,163,Inventories,903249577643.12000,INV,0.00000,0.15941,0.22895,0.20881,Inventories,-0.06007,0.25220,0.19022,0.34500,0.25220,0.27070,Inventories,0.04151,0.06836,0.06058,non-corporate,0.01432,0.01724,0.01640,0.04151,0.06836,0.06058,0.00000,0.00000,0.00000,2022
164,164,Land,9085894137334.34766,LAND,0.00000,0.14683,0.21688,0.19657,Land,-0.14898,0.21688,0.14617,0.29006,0.21688,0.23103,Land,0.03829,0.06528,0.05746,non-corporate,0.01111,0.01416,0.01327,0.03829,0.06528,0.05746,0.00000,0.00000,0.00000,2022
165,165,Petroleum and natural gas,212937915737.54758,SM01,0.07510,0.11662,0.16519,0.15108,Structures,-0.43886,0.01837,-0.07024,0.11095,0.01837,0.03613,Mining and Drilling Structures,0.03058,0.05208,0.04584,non-corporate,0.00339,0.00096,0.00166,0.10568,0.12718,0.12094,0.97971,0.97263,0.97464,2022
166,166,Mining,17079757449.12428,SM02,0.04500,0.11655,0.16527,0.15110,Structures,-0.43975,0.01875,-0.07008,0.11040,0.01875,0.03627,Mining and Drilling Structures,0.03056,0.05210,0.04584,non-corporate,0.00337,0.00098,0.00166,0.07556,0.09710,0.09084,0.97249,0.96331,0.96589,2022
167,167,Communication,54922065479.72655,SU20,0.02370,0.11773,0.16751,0.15302,Structures,-0.42569,0.02942,-0.05877,0.11908,0.02942,0.04646,Mining and Drilling Structures,0.03086,0.05267,0.04633,non-corporate,0.00368,0.00155,0.00215,0.05456,0.07637,0.07003,0.94130,0.92521,0.92957,2022
168,168,Gas,31446708033.55750,SU40,0.07510,0.11662,0.16519,0.15108,Structures,-0.43886,0.01837,-0.07024,0.11095,0.01837,0.03613,Mining and Drilling Structures,0.03058,0.05208,0.04584,non-corporate,0.00339,0.00096,0.00166,0.10568,0.12718,0.12094,0.97971,0.97263,0.97464,2022
169,169,Petroleum pipelines,20777938418.81110,SU50,0.02370,0.11549,0.16366,0.14966,Structures,-0.45258,0.01097,-0.07874,0.10247,0.01097,0.02848,Mining and Drilling Structures,0.03029,0.05169,0.04548,non-corporate,0.00310,0.00057,0.00130,0.05399,0.07539,0.06918,0.97971,0.97263,0.97464,2022
170,170,Religious,198115941228.42703,SB10,0.01880,0.14055,0.20574,0.18664,Structures,-0.19919,0.18119,0.10675,0.25904,0.18119,0.19553,Nonresidential Buildings,0.03669,0.06244,0.05492,non-corporate,0.00950,0.01131,0.01074,0.05549,0.08124,0.07372,0.50399,0.41583,0.43818,2022
171,171,Educational and vocational,212838367739.28860,SB20,0.01880,0.14515,0.21277,0.19299,Structures,-0.16200,0.20408,0.13236,0.28201,0.20408,0.21860,Nonresidential Buildings,0.03787,0.06423,0.05654,non-corporate,0.01068,0.01311,0.01236,0.05667,0.08303,0.07534,0.41709,0.32309,0.34643,2022
172,172,Hospitals,335377415990.44904,SB31,0.01880,0.14515,0.21277,0.19299,Structures,-0.16200,0.20408,0.13236,0.28201,0.20408,0.21860,Nonresidential Buildings,0.03787,0.06423,0.05654,non-corporate,0.01068,0.01311,0.01236,0.05667,0.08303,0.07534,0.41709,0.32309,0.34643,2022
173,173,Special care,75652337469.32381,SB32,0.01880,0.14515,0.21277,0.19299,Structures,-0.16200,0.20408,0.13236,0.28201,0.20408,0.21860,Nonresidential Buildings,0.03787,0.06423,0.05654,non-corporate,0.01068,0.01311,0.01236,0.05667,0.08303,0.07534,0.41709,0.32309,0.34643,2022
174,174,Lodging,333097535277.99927,SB41,0.02810,0.15103,0.21960,0.19958,Structures,-0.11769,0.22511,0.15745,0.30940,0.22511,0.24119,Nonresidential Buildings,0.03937,0.06598,0.05822,non-corporate,0.01218,0.01485,0.01404,0.06747,0.09408,0.08632,0.41709,0.32309,0.34643,2022
175,175,Air transportation,6522869098.21050,SB43,0.02370,0.14825,0.21637,0.19646,Structures,-0.13822,0.21530,0.14576,0.29671,0.21530,0.23066,Nonresidential Buildings,0.03866,0.06515,0.05743,non-corporate,0.01147,0.01403,0.01325,0.06236,0.08885,0.08113,0.41709,0.32309,0.34643,2022
176,176,Other transportation,1255401381.69733,SB45,0.02370,0.14825,0.21637,0.19646,Structures,-0.13822,0.21530,0.14576,0.29671,0.21530,0.23066,Nonresidential Buildings,0.03866,0.06515,0.05743,non-corporate,0.01147,0.01403,0.01325,0.06236,0.08885,0.08113,0.41709,0.32309,0.34643,2022
177,177,Warehouses,129247228809.67365,SC01,0.02250,0.14749,0.21549,0.19561,Structures,-0.14396,0.21258,0.14252,0.29316,0.21258,0.22774,Nonresidential Buildings,0.03846,0.06493,0.05721,non-corporate,0.01128,0.01380,0.01303,0.06096,0.08743,0.07971,0.41709,0.32309,0.34643,2022
178,178,Other commercial,167854351278.81033,SC02,0.02620,0.14983,0.21820,0.19823,Structures,-0.12646,0.22091,0.15244,0.30397,0.22091,0.23668,Nonresidential Buildings,0.03906,0.06562,0.05788,non-corporate,0.01187,0.01450,0.01370,0.06526,0.09182,0.08408,0.41709,0.32309,0.34643,2022
179,179,Multimerchandise shopping,242344895149.14993,SC03,0.02620,0.14983,0.21820,0.19823,Structures,-0.12646,0.22091,0.15244,0.30397,0.22091,0.23668,Nonresidential Buildings,0.03906,0.06562,0.05788,non-corporate,0.01187,0.01450,0.01370,0.06526,0.09182,0.08408,0.41709,0.32309,0.34643,2022
180,180,Food and beverage establishments,142536462117.35654,SC04,0.02620,0.14983,0.21820,0.19823,Structures,-0.12646,0.22091,0.15244,0.30397,0.22091,0.23668,Nonresidential Buildings,0.03906,0.06562,0.05788,non-corporate,0.01187,0.01450,0.01370,0.06526,0.09182,0.08408,0.41709,0.32309,0.34643,2022
181,181,Manufacturing,312763751530.29919,SI00,0.03140,0.15311,0.22202,0.20192,Structures,-0.10276,0.23231,0.16600,0.31862,0.23231,0.24889,Nonresidential Buildings,0.03990,0.06659,0.05882,non-corporate,0.01271,0.01547,0.01464,0.07130,0.09799,0.09022,0.41709,0.32309,0.34643,2022
182,182,Public safety,10144839642.98087,SO03,0.02370,0.14825,0.21637,0.19646,Structures,-0.13822,0.21530,0.14576,0.29671,0.21530,0.23066,Nonresidential Buildings,0.03866,0.06515,0.05743,non-corporate,0.01147,0.01403,0.01325,0.06236,0.08885,0.08113,0.41709,0.32309,0.34643,2022
183,183,Office,595428227074.33008,SOO1,0.02470,0.14888,0.21710,0.19717,Structures,-0.13349,0.21755,0.14845,0.29963,0.21755,0.23308,Nonresidential Buildings,0.03882,0.06534,0.05761,non-corporate,0.01163,0.01421,0.01343,0.06352,0.09004,0.08231,0.41709,0.32309,0.34643,2022
184,184,Medical buildings,100075071149.16150,SOO2,0.02470,0.14888,0.21710,0.19717,Structures,-0.13349,0.21755,0.14845,0.29963,0.21755,0.23308,Nonresidential Buildings,0.03882,0.06534,0.05761,non-corporate,0.01163,0.01421,0.01343,0.06352,0.09004,0.08231,0.41709,0.32309,0.34643,2022
185,185,Amusement and recreation,164426728047.59677,SB42,0.03000,0.11610,0.16467,0.15055,Structures,-0.44516,0.01587,-0.07340,0.10706,0.01587,0.03328,Other Structures,0.03045,0.05195,0.04570,non-corporate,0.00326,0.00082,0.00152,0.06045,0.08195,0.07570,0.97249,0.96331,0.96589,2022
186,186,Local transit structures,2713917848.21348,SB44,0.02370,0.14825,0.21637,0.19646,Structures,-0.13822,0.21530,0.14576,0.29671,0.21530,0.23066,Other Structures,0.03866,0.06515,0.05743,non-corporate,0.01147,0.01403,0.01325,0.06236,0.08885,0.08113,0.41709,0.32309,0.34643,2022
187,187,Other land transportation,4956240890.77537,SB46,0.02370,0.11549,0.16366,0.14966,Structures,-0.45258,0.01097,-0.07874,0.10247,0.01097,0.02848,Other Structures,0.03029,0.05169,0.04548,non-corporate,0.00310,0.00057,0.00130,0.05399,0.07539,0.06918,0.97971,0.97263,0.97464,2022
188,188,Farm,210718689416.34479,SN00,0.02390,0.11855,0.16880,0.15417,Structures,-0.41604,0.03543,-0.05209,0.12505,0.03543,0.05248,Other Structures,0.03107,0.05300,0.04663,non-corporate,0.00389,0.00188,0.00245,0.05497,0.07690,0.07053,0.92741,0.90963,0.91435,2022
189,189,Water supply,17351319722.53933,SO01,0.02250,0.11844,0.16866,0.15404,Structures,-0.41732,0.03479,-0.05284,0.12426,0.03479,0.05180,Other Structures,0.03104,0.05297,0.04660,non-corporate,0.00386,0.00184,0.00241,0.05354,0.07547,0.06910,0.92741,0.90963,0.91435,2022
190,190,Sewage and waste disposal,18704712570.43619,SO02,0.02250,0.11844,0.16866,0.15404,Structures,-0.41732,0.03479,-0.05284,0.12426,0.03479,0.05180,Other Structures,0.03104,0.05297,0.04660,non-corporate,0.00386,0.00184,0.00241,0.05354,0.07547,0.06910,0.92741,0.90963,0.91435,2022
191,191,Highway and conservation and development,14651065465.73664,SO04,0.02250,0.11765,0.16742,0.15293,Structures,-0.42660,0.02896,-0.05931,0.11853,0.02896,0.04598,Other Structures,0.03084,0.05265,0.04631,non-corporate,0.00366,0.00152,0.00213,0.05334,0.07515,0.06881,0.94130,0.92521,0.92957,2022
192,192,Mobile structures,3986455830.51417,SOMO,0.05560,0.11686,0.16569,0.15150,Structures,-0.43596,0.02077,-0.06775,0.11274,0.02077,0.03837,Other Structures,0.03064,0.05221,0.04594,non-corporate,0.00345,0.00108,0.00176,0.08624,0.10781,0.10154,0.97249,0.96331,0.96589,2022
193,193,Other railroad,35355401893.73472,SU11,0.01760,0.11805,0.16818,0.15359,Structures,-0.42183,0.03255,-0.05547,0.12147,0.03255,0.04943,Other Structures,0.03095,0.05284,0.04648,non-corporate,0.00376,0.00172,0.00230,0.04855,0.07044,0.06408,0.92741,0.90963,0.91435,2022
194,194,Track replacement,41586561300.32015,SU12,0.02490,0.11595,0.16447,0.15036,Structures,-0.44701,0.01488,-0.07453,0.10592,0.01488,0.03226,Other Structures,0.03041,0.05190,0.04565,non-corporate,0.00322,0.00077,0.00147,0.05531,0.07680,0.07055,0.97249,0.96331,0.96589,2022
195,195,Electric,70225622110.68069,SU30,0.02110,0.11756,0.16730,0.15282,Structures,-0.42765,0.02843,-0.05993,0.11788,0.02843,0.04541,Other Structures,0.03082,0.05262,0.04628,non-corporate,0.00363,0.00150,0.00210,0.05192,0.07372,0.06738,0.94130,0.92521,0.92957,2022
196,196,Wind and solar,13828813700.95988,SU60,0.03030,0.11564,0.16386,0.14985,Structures,-0.45080,0.01193,-0.07764,0.10357,0.01193,0.02947,Other Structures,0.03033,0.05174,0.04552,non-corporate,0.00314,0.00062,0.00134,0.06063,0.08204,0.07582,0.97971,0.97263,0.97464,2022
197,197,Residential,1251223569158.91162,RES,0.01631,0.13836,0.20366,0.18447,Structures,-0.21773,0.17416,0.09766,0.24758,0.17416,0.18734,Residential Buildings,0.03613,0.06190,0.05437,non-corporate,0.00895,0.01078,0.01018,0.05245,0.07822,0.07068,0.52093,0.42272,0.44801,2022
198,198,Computers and Software,398439404774.10364,,0.41304,0.12705,0.16154,0.15049,Equipment,-0.26815,0.05152,-0.01594,0.08247,0.16398,0.14673,Computers and Software,0.03470,0.06115,0.05268,corporate,0.00286,0.01003,0.00773,0.44773,0.47419,0.46572,0.98229,0.97508,0.97734,2022
199,199,Industrial Machinery,754098089403.83569,,0.10569,0.12284,0.15589,0.14527,Equipment,-0.30835,0.02878,-0.04206,0.05339,0.14394,0.12478,Industrial Machinery,0.03363,0.05972,0.05136,corporate,0.00180,0.00860,0.00641,0.13932,0.16541,0.15705,0.97132,0.96050,0.96384,2022
200,200,Instruments and Communications Equipment,847266959305.16626,,0.12485,0.12334,0.15658,0.14590,Equipment,-0.30340,0.03161,-0.03883,0.05697,0.14643,0.12750,Instruments and Communications Equipment,0.03376,0.05989,0.05152,corporate,0.00192,0.00877,0.00657,0.15861,0.18474,0.17637,0.97160,0.96088,0.96419,2022
201,201,Intellectual Property,1681853383295.78247,,0.17644,0.11946,0.16045,0.14720,Intellectual Property,-0.34248,0.04720,-0.03224,0.02869,0.16017,0.13303,Intellectual Property,0.03278,0.06087,0.05185,corporate,0.00094,0.00975,0.00690,0.20922,0.23731,0.22829,0.89663,0.85475,0.86765,2022
204,204,Mining and Drilling Structures,2172847614881.23291,,0.05760,0.12133,0.15387,0.14341,Structures,-0.32340,0.02039,-0.05173,0.04249,0.13654,0.11667,Mining and Drilling Structures,0.03325,0.05921,0.05089,corporate,0.00141,0.00808,0.00594,0.09084,0.11680,0.10848,0.96797,0.95677,0.96019,2022
205,205,Nonresidential Buildings,4551150305062.84180,,0.02561,0.15502,0.21039,0.19249,Structures,-0.05319,0.21106,0.15470,0.23800,0.30460,0.29005,Nonresidential Buildings,0.04178,0.07352,0.06332,corporate,0.00994,0.02239,0.01836,0.06738,0.09912,0.08892,0.40527,0.30199,0.32971,2022
206,206,Office and Residential Equipment,213260346795.91928,,0.11933,0.12317,0.15634,0.14569,Equipment,-0.30506,0.03063,-0.03993,0.05577,0.14557,0.12657,Office and Residential Equipment,0.03371,0.05983,0.05146,corporate,0.00188,0.00871,0.00651,0.15304,0.17916,0.17079,0.97173,0.96104,0.96434,2022
207,207,Other Equipment,337069776280.60559,,0.15074,0.12420,0.15776,0.14698,Equipment,-0.29512,0.03642,-0.03335,0.06296,0.15067,0.13210,Other Equipment,0.03397,0.06019,0.05179,corporate,0.00214,0.00907,0.00684,0.18472,0.21094,0.20254,0.97132,0.96050,0.96384,2022
208,208,Other Industrial Equipment,1055995584198.92261,,0.09750,0.12351,0.15706,0.14628,Equipment,-0.30178,0.03359,-0.03691,0.05814,0.14817,0.12911,Other Industrial Equipment,0.03380,0.06002,0.05161,corporate,0.00197,0.00889,0.00666,0.13130,0.15751,0.14911,0.95942,0.94581,0.94992,2022
209,209,Other Structures,1869521471202.14795,,0.02290,0.12197,0.15538,0.14462,Structures,-0.31694,0.02669,-0.04540,0.04717,0.14209,0.12198,Other Structures,0.03341,0.05959,0.05120,corporate,0.00158,0.00847,0.00624,0.05631,0.08249,0.07409,0.94249,0.92527,0.93036,2022
210,210,Residential Buildings,333776430841.08838,,0.01631,0.14398,0.19616,0.17913,Structures,-0.12874,0.17039,0.10698,0.18334,0.26876,0.24996,Residential Buildings,0.03898,0.06991,0.05993,corporate,0.00715,0.01879,0.01498,0.05530,0.08623,0.07625,0.50711,0.39695,0.42773,2022
211,211,Transportation Equipment,965295479648.01782,,0.14020,0.12307,0.15616,0.14553,Equipment,-0.30608,0.02990,-0.04072,0.05503,0.14492,0.12591,Transportation Equipment,0.03369,0.05979,0.05143,corporate,0.00185,0.00866,0.00648,0.17389,0.19999,0.19163,0.97295,0.96294,0.96602,2022
212,212,Computers and Software,133772595225.89632,,0.41707,0.12276,0.17344,0.15873,Equipment,-0.36873,0.05652,-0.02649,0.15428,0.05652,0.07553,Computers and Software,0.03215,0.05419,0.04779,non-corporate,0.00496,0.00306,0.00361,0.44922,0.47126,0.46487,0.98277,0.97662,0.97837,2022
213,213,Industrial Machinery,170693910596.16437,,0.10585,0.11836,0.16769,0.15335,Equipment,-0.41823,0.03025,-0.05683,0.12369,0.03025,0.04821,Industrial Machinery,0.03102,0.05272,0.04642,non-corporate,0.00384,0.00159,0.00224,0.13688,0.15857,0.15227,0.97249,0.96331,0.96589,2022
214,214,Instruments and Communications Equipment,352265040694.83380,,0.13114,0.11905,0.16860,0.15420,Equipment,-0.41025,0.03452,-0.05191,0.12863,0.03452,0.05263,Instruments and Communications Equipment,0.03120,0.05295,0.04664,non-corporate,0.00401,0.00183,0.00245,0.16234,0.18409,0.17777,0.97274,0.96365,0.96620,2022
215,215,Intellectual Property,387169616704.21753,,0.18561,0.11339,0.16908,0.15284,Intellectual Property,-0.47877,0.03672,-0.05983,0.08629,0.03672,0.04550,Intellectual Property,0.02975,0.05307,0.04629,non-corporate,0.00257,0.00195,0.00211,0.21536,0.23868,0.23189,0.90717,0.87405,0.88336,2022
218,218,Mining and Drilling Structures,337164385118.76697,,0.06203,0.11673,0.16548,0.15131,Structures,-0.43758,0.01975,-0.06887,0.11174,0.01975,0.03737,Mining and Drilling Structures,0.03061,0.05215,0.04590,non-corporate,0.00342,0.00103,0.00172,0.09264,0.11419,0.10793,0.97309,0.96444,0.96686,2022
219,219,Nonresidential Buildings,2863254694937.15771,,0.02432,0.14832,0.21634,0.19646,Structures,-0.13768,0.21520,0.14576,0.29704,0.21520,0.23066,Nonresidential Buildings,0.03868,0.06514,0.05743,non-corporate,0.01149,0.01402,0.01325,0.06299,0.08946,0.08175,0.42311,0.32951,0.35278,2022
220,220,Office and Residential Equipment,108443653204.08075,,0.12040,0.11866,0.16807,0.15372,Equipment,-0.41475,0.03205,-0.05474,0.12585,0.03205,0.05009,Office and Residential Equipment,0.03110,0.05282,0.04651,non-corporate,0.00391,0.00169,0.00233,0.15150,0.17322,0.16691,0.97320,0.96424,0.96676,2022
221,221,Other Equipment,175872223719.39435,,0.15009,0.11968,0.16945,0.15499,Equipment,-0.40299,0.03845,-0.04740,0.13311,0.03845,0.05670,Other Equipment,0.03136,0.05317,0.04684,non-corporate,0.00417,0.00204,0.00266,0.18146,0.20326,0.19693,0.97249,0.96331,0.96589,2022
222,222,Other Industrial Equipment,349865415801.07751,,0.12282,0.11876,0.16824,0.15387,Equipment,-0.41359,0.03285,-0.05387,0.12656,0.03285,0.05087,Other Industrial Equipment,0.03113,0.05286,0.04655,non-corporate,0.00394,0.00174,0.00237,0.15395,0.17568,0.16937,0.97093,0.96155,0.96417,2022
223,223,Other Structures,598505528797.85229,,0.02518,0.11755,0.16715,0.15272,Structures,-0.42775,0.02770,-0.06055,0.11782,0.02770,0.04486,Other Structures,0.03082,0.05258,0.04626,non-corporate,0.00363,0.00146,0.00208,0.05600,0.07776,0.07144,0.94452,0.92999,0.93391,2022
224,224,Residential Buildings,1251223569158.91162,,0.01631,0.13836,0.20366,0.18447,Structures,-0.21773,0.17416,0.09766,0.24758,0.17416,0.18734,Residential Buildings,0.03613,0.06190,0.05437,non-corporate,0.00895,0.01078,0.01018,0.05245,0.07822,0.07068,0.52093,0.42272,0.44801,2022
225,225,Transportation Equipment,319214520351.98218,,0.15422,0.11860,0.16791,0.15358,Equipment,-0.41550,0.03127,-0.05551,0.12539,0.03127,0.04939,Transportation Equipment,0.03108,0.05277,0.04648,non-corporate,0.00390,0.00165,0.00230,0.18531,0.20700,0.20070,0.97728,0.96957,0.97174,2022
226,226,Equipment,4571425640406.57031,,0.14538,0.12362,0.15700,0.14628,Equipment,-0.30071,0.03332,-0.03692,0.05891,0.14794,0.12910,Equipment,0.03383,0.06000,0.05161,corporate,0.00199,0.00888,0.00666,0.17921,0.20538,0.19700,0.96994,0.95899,0.96235,2022
230,230,Structures,8927295821987.31055,,0.03248,0.13949,0.18458,0.17002,Structures,-0.16264,0.13411,0.07125,0.15881,0.23677,0.21995,Structures,0.03784,0.06698,0.05763,corporate,0.00601,0.01586,0.01268,0.07032,0.09946,0.09010,0.65854,0.59543,0.61261,2022
231,231,Equipment,1610127359593.42920,,0.15633,0.11918,0.16875,0.15435,Equipment,-0.40880,0.03520,-0.05110,0.12952,0.03520,0.05337,Equipment,0.03123,0.05299,0.04667,non-corporate,0.00405,0.00187,0.00249,0.18756,0.20932,0.20300,0.97406,0.96541,0.96784,2022
235,235,Structures,5050148178012.68848,,0.02496,0.14010,0.20397,0.18529,Structures,-0.20299,0.17522,0.10111,0.25669,0.17522,0.19045,Structures,0.03658,0.06198,0.05458,non-corporate,0.00939,0.01086,0.01039,0.06153,0.08694,0.07953,0.54586,0.46616,0.48624,2022
236,236,Overall,20307631130712.19531,,0.06162,0.13856,0.18366,0.16916,Overall,-0.16991,0.13109,0.06770,0.15355,0.23411,0.21697,Overall,0.03761,0.06675,0.05741,corporate,0.00577,0.01563,0.01246,0.09923,0.12837,0.11902,0.58209,0.54842,0.55780,2022
237,237,Overall,17036588869287.80469,,0.02639,0.14213,0.20806,0.18889,Overall,-0.18618,0.18888,0.11600,0.26708,0.18888,0.20386,Overall,0.03709,0.06303,0.05549,non-corporate,0.00991,0.01191,0.01131,0.06348,0.08942,0.08188,0.27448,0.24929,0.25568,2022
0,0,Prepackaged software,72268924053.12727,ENS1,0.55000,0.13831,0.17808,0.16533,Equipment,-0.17184,0.11231,0.05169,0.15298,0.21764,0.20376,Computers and Software,0.03755,0.06534,0.05644,corporate,0.00574,0.01422,0.01150,0.58755,0.61534,0.60644,0.96790,0.95460,0.95878,2023
1,1,Custom software,197240164684.60291,ENS2,0.33000,0.13090,0.16760,0.15580,Equipment,-0.23352,0.07471,0.00937,0.10839,0.18450,0.16824,Computers and Software,0.03567,0.06268,0.05403,corporate,0.00387,0.01157,0.00909,0.36567,0.39268,0.38403,0.96790,0.95460,0.95878,2023
2,2,Mainframes,17413293618.87355,EP1A,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
3,3,PCs,53550810953.45985,EP1B,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
4,4,DASDs,0.00000,EP1C,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
5,5,Printers,9260043910.94578,EP1D,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
6,6,Terminals,12396994619.05792,EP1E,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
7,7,Tape drives,0.00000,EP1F,0.46330,0.14073,0.18147,0.16841,Equipment,-0.15305,0.12381,0.06464,0.16656,0.22778,0.21464,Computers and Software,0.03816,0.06620,0.05722,corporate,0.00636,0.01508,0.01228,0.50146,0.52950,0.52052,0.95764,0.94086,0.94609,2023
